nodes,rho,network,beta,lambda,media,factor,physical_infectivity,hidden_infectivity,aware,infected
40,0.2,hiv,0.0,0.2,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,1.0,0.1,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.3,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,1.0,0.2,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.4,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,1.0,0.3,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.2,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,1.0,0.4,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.5,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,0.8,0.6,0,0.01,0.4,0.8,0.6071428571428572,0.4654761904761906
40,0.2,hiv,0.0,0.4,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,1.0,0.5,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.6,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,1.0,0.6,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.7,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,0.5,0.8,0,0.01,0.6,0.8,0.3940476190476191,0.22142857142857145
40,0.2,hiv,1.0,0.7,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.1,0.4,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,0.0,0.8,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,1.0,0.8,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,1.0,0.9,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,0.9,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,0.8,0.7,0,0.01,0.4,0.8,0.6071428571428572,0.4654761904761906
40,0.2,hiv,1.0,1.0,0,0.01,0.7,0.3,0.8892857142857141,0.2702380952380952
40,0.2,hiv,0.0,1.0,0,0.01,0.7,0.2,0.11666666666666665,0.017857142857142856
40,0.2,hiv,0.0,0.0,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.0,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.0,0.1,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.1,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.0,0.2,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.5,0,0.01,0.6,0.7,0.19166666666666665,0.04047619047619048
40,0.2,hiv,0.8,0.8,0,0.01,0.4,0.8,0.6071428571428572,0.4654761904761906
40,0.2,hiv,0.3,0.4,0,0.01,0.4,1.0,0.036904761904761905,0.036904761904761905
40,0.2,hiv,0.0,0.3,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.2,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.0,0.4,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.3,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.0,0.5,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,0.0,0.3,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.0,0.5,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.6,0.1,0,0.01,0.6,1.0,0.21071428571428574,0.21071428571428574
40,0.2,hiv,0.1,0.4,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.0,0.6,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.5,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.8,0.9,0,0.01,0.4,0.8,0.6071428571428572,0.4654761904761906
40,0.2,hiv,0.0,0.7,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.5,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,0.1,0.6,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.0,0.8,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.0,0.9,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.7,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.5,0.9,0,0.01,0.6,0.8,0.3940476190476191,0.22142857142857145
40,0.2,hiv,0.2,0.2,0,0.01,0.2,1.0,0.18214285714285716,0.18214285714285716
40,0.2,hiv,0.0,1.0,0,0.01,0.7,0.4,0.07857142857142858,0.010714285714285714
40,0.2,hiv,0.1,0.8,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.8,1.0,0,0.01,0.4,0.8,0.6071428571428572,0.4654761904761906
40,0.2,hiv,0.1,0.9,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.9,0.0,0,0.01,0.4,0.8,0.7226190476190476,0.6035714285714286
40,0.2,hiv,0.1,1.0,0,0.01,0.7,0.2,0.27976190476190477,0.02976190476190476
40,0.2,hiv,0.4,0.6,0,0.01,0.5,0.9,0.2785714285714286,0.1988095238095238
40,0.2,hiv,0.2,0.0,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.1,0.6,0,0.01,0.6,0.7,0.19166666666666665,0.04047619047619048
40,0.2,hiv,0.0,0.6,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,0.2,0.1,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.1,0.0,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.0,0.4,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.9,0.1,0,0.01,0.4,0.8,0.6238095238095237,0.4904761904761905
40,0.2,hiv,0.2,0.2,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.2,0.3,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.2,0.4,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.1,0.6,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,0.9,0.2,0,0.01,0.4,0.8,0.6404761904761906,0.5297619047619048
40,0.2,hiv,0.2,0.5,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.6,0.2,0,0.01,0.6,1.0,0.08214285714285714,0.08214285714285714
40,0.2,hiv,0.1,0.1,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.2,0.6,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.2,0.7,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.5,1.0,0,0.01,0.6,0.8,0.3940476190476191,0.22142857142857145
40,0.2,hiv,0.2,0.8,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.9,0.3,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.0,0.7,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,0.2,0.9,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.1,0.7,0,0.01,0.6,0.7,0.19166666666666665,0.04047619047619048
40,0.2,hiv,0.1,0.2,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.2,1.0,0,0.01,0.7,0.2,0.5404761904761904,0.04523809523809524
40,0.2,hiv,0.6,0.3,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.0,0.5,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.9,0.4,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.3,0.0,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.3,0.1,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.6,0.0,0,0.01,0.6,0.8,0.5071428571428571,0.3464285714285714
40,0.2,hiv,0.1,0.7,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,0.3,0.2,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.9,0.5,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.1,0.3,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.3,0.3,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.6,0.4,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.3,0.4,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.3,0.5,0,0.01,0.4,1.0,0.036904761904761905,0.036904761904761905
40,0.2,hiv,0.0,0.8,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,0.3,0.5,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.9,0.6,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.3,0.6,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.1,0.4,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.1,0.8,0,0.01,0.6,0.7,0.19166666666666665,0.04047619047619048
40,0.2,hiv,0.3,0.7,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.0,0.6,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.9,0.7,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.6,0.5,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.6,0.1,0,0.01,0.6,0.8,0.46071428571428574,0.28809523809523807
40,0.2,hiv,0.3,0.8,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.4,0.7,0,0.01,0.5,0.9,0.2785714285714286,0.1988095238095238
40,0.2,hiv,0.1,0.8,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,0.3,0.9,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.1,0.5,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.3,1.0,0,0.01,0.7,0.2,0.8404761904761904,0.1130952380952381
40,0.2,hiv,0.2,0.3,0,0.01,0.2,1.0,0.18214285714285716,0.18214285714285716
40,0.2,hiv,0.9,0.8,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.4,0.0,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.0,0.9,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,0.4,0.1,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.6,0.6,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.4,0.2,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.9,0.9,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.4,0.3,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.1,0.6,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.4,0.4,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.4,0.5,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.0,0.7,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.1,0.9,0,0.01,0.6,0.7,0.19166666666666665,0.04047619047619048
40,0.2,hiv,0.4,0.6,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.9,1.0,0,0.01,0.4,0.8,0.6345238095238096,0.5095238095238095
40,0.2,hiv,0.6,0.2,0,0.01,0.6,0.8,0.4214285714285713,0.2654761904761905
40,0.2,hiv,0.1,0.9,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,1.0,0.0,0,0.01,0.4,0.8,0.7273809523809525,0.601190476190476
40,0.2,hiv,0.4,0.7,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.6,0.7,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.1,0.7,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.4,0.8,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.0,1.0,0,0.01,0.6,0.6,0.22023809523809523,0.025
40,0.2,hiv,1.0,0.1,0,0.01,0.4,0.8,0.6702380952380952,0.530952380952381
40,0.2,hiv,0.4,0.9,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.4,1.0,0,0.01,0.7,0.2,0.8654761904761907,0.13571428571428573
40,0.2,hiv,0.5,0.0,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,1.0,0.2,0,0.01,0.4,0.8,0.6583333333333334,0.5333333333333333
40,0.2,hiv,0.1,0.0,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.5,0.1,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.1,0.8,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.6,0.8,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.5,0.2,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.5,0.3,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,1.0,0.3,0,0.01,0.4,0.8,0.6583333333333334,0.5333333333333333
40,0.2,hiv,0.5,0.4,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.0,0.8,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.1,0.1,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.5,0.5,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.1,1.0,0,0.01,0.6,0.7,0.19166666666666665,0.04047619047619048
40,0.2,hiv,0.1,1.0,0,0.01,0.3,1.0,0.01904761904761905,0.01904761904761905
40,0.2,hiv,0.5,0.6,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.6,0.3,0,0.01,0.6,0.8,0.4214285714285713,0.2654761904761905
40,0.2,hiv,0.1,0.9,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,1.0,0.4,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.5,0.7,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.6,0.9,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.5,0.8,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.3,0.6,0,0.01,0.4,1.0,0.036904761904761905,0.036904761904761905
40,0.2,hiv,0.1,0.2,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.5,0.9,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.4,0.8,0,0.01,0.5,0.9,0.2785714285714286,0.1988095238095238
40,0.2,hiv,1.0,0.5,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.5,1.0,0,0.01,0.7,0.2,0.8571428571428573,0.15476190476190474
40,0.2,hiv,0.6,0.0,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.1,1.0,0,0.01,0.7,0.4,0.6261904761904763,0.07023809523809524
40,0.2,hiv,0.6,0.1,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.1,0.3,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,1.0,0.6,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.6,0.2,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.6,1.0,0,0.01,0.6,1.0,0.023809523809523808,0.023809523809523808
40,0.2,hiv,0.6,0.3,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.2,0.0,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.0,0.9,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.6,0.4,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,1.0,0.7,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.1,0.4,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.6,0.5,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.2,0.1,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.6,0.4,0,0.01,0.6,0.8,0.4214285714285713,0.2654761904761905
40,0.2,hiv,0.2,0.0,0,0.01,0.6,0.7,0.42619047619047623,0.1392857142857143
40,0.2,hiv,0.6,0.6,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.2,0.4,0,0.01,0.2,1.0,0.18214285714285716,0.18214285714285716
40,0.2,hiv,0.6,0.7,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,1.0,0.8,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.6,0.8,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.2,0.2,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.1,0.5,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.6,0.9,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,0.6,1.0,0,0.01,0.7,0.2,0.8630952380952381,0.16666666666666666
40,0.2,hiv,1.0,0.9,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.2,0.3,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.7,0.0,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.7,0.0,0,0.01,0.6,1.0,0.39523809523809517,0.39523809523809517
40,0.2,hiv,0.7,0.1,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.1,0.6,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.7,0.2,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,1.0,1.0,0,0.01,0.4,0.8,0.6583333333333333,0.5321428571428571
40,0.2,hiv,0.0,1.0,0,0.01,0.5,0.8,0.07857142857142857,0.01904761904761905
40,0.2,hiv,0.2,0.4,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.7,0.3,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.7,0.4,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.6,0.5,0,0.01,0.6,0.8,0.4261904761904762,0.2642857142857143
40,0.2,hiv,0.1,0.7,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.7,0.5,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.2,0.5,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.7,0.6,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.7,0.7,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.7,0.8,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.2,0.6,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.2,0.1,0,0.01,0.6,0.7,0.4166666666666667,0.12857142857142856
40,0.2,hiv,0.1,0.8,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.7,0.9,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.7,1.0,0,0.01,0.7,0.2,0.8880952380952378,0.17023809523809524
40,0.2,hiv,0.8,0.0,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.2,0.7,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.8,0.1,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.4,0.9,0,0.01,0.5,0.9,0.2785714285714286,0.1988095238095238
40,0.2,hiv,0.0,0.0,0,0.01,0.4,0.9,0.039285714285714285,0.02261904761904762
40,0.2,hiv,0.8,0.2,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.1,0.9,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.8,0.3,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.8,0.4,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.2,0.8,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.8,0.5,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.3,0.7,0,0.01,0.4,1.0,0.036904761904761905,0.036904761904761905
40,0.2,hiv,0.8,0.6,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.6,0.6,0,0.01,0.6,0.8,0.4261904761904762,0.2642857142857143
40,0.2,hiv,0.8,0.7,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.1,1.0,0,0.01,0.6,0.6,0.08214285714285714,0.015476190476190477
40,0.2,hiv,0.2,0.9,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.8,0.8,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.8,0.9,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.8,1.0,0,0.01,0.7,0.2,0.9011904761904764,0.1869047619047619
40,0.2,hiv,0.9,0.0,0,0.01,0.7,0.2,0.8916666666666664,0.22380952380952382
40,0.2,hiv,0.7,0.1,0,0.01,0.6,1.0,0.29047619047619044,0.29047619047619044
40,0.2,hiv,0.2,1.0,0,0.01,0.7,0.4,0.6857142857142857,0.12023809523809526
40,0.2,hiv,0.9,0.1,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.9,0.2,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.9,0.3,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.0,0.1,0,0.01,0.4,0.9,0.039285714285714285,0.02261904761904762
40,0.2,hiv,0.2,0.2,0,0.01,0.6,0.7,0.41904761904761906,0.1130952380952381
40,0.2,hiv,0.9,0.4,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.3,0.0,0,0.01,0.7,0.4,0.6583333333333334,0.14523809523809525
40,0.2,hiv,0.9,0.5,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.9,0.6,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.2,0.0,0,0.01,0.6,0.6,0.5357142857142856,0.15476190476190477
40,0.2,hiv,0.9,0.7,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.2,0.5,0,0.01,0.2,1.0,0.18214285714285716,0.18214285714285716
40,0.2,hiv,0.9,0.8,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.6,0.7,0,0.01,0.6,0.8,0.4261904761904762,0.2642857142857143
40,0.2,hiv,0.9,0.9,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.3,0.1,0,0.01,0.7,0.4,0.6702380952380953,0.1392857142857143
40,0.2,hiv,0.1,0.0,0,0.01,0.5,0.8,0.27738095238095234,0.09642857142857145
40,0.2,hiv,0.9,1.0,0,0.01,0.7,0.2,0.8904761904761903,0.21785714285714283
40,0.2,hiv,0.2,0.0,0,0.01,0.3,1.0,0.04285714285714286,0.04285714285714286
40,0.2,hiv,1.0,0.0,0,0.01,0.7,0.2,0.911904761904762,0.22500000000000003
40,0.2,hiv,1.0,0.1,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,1.0,0.2,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,0.3,0.2,0,0.01,0.7,0.4,0.6547619047619047,0.14166666666666666
40,0.2,hiv,1.0,0.3,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,1.0,0.4,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,1.0,0.5,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,1.0,0.6,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,0.0,0.2,0,0.01,0.4,0.9,0.039285714285714285,0.02261904761904762
40,0.2,hiv,0.2,0.1,0,0.01,0.6,0.6,0.5035714285714287,0.12976190476190474
40,0.2,hiv,1.0,0.7,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,0.3,0.3,0,0.01,0.7,0.4,0.6547619047619047,0.14166666666666666
40,0.2,hiv,1.0,0.8,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,1.0,0.9,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,1.0,1.0,0,0.01,0.7,0.2,0.9107142857142859,0.24166666666666667
40,0.2,hiv,0.2,0.3,0,0.01,0.6,0.7,0.41904761904761906,0.1130952380952381
